"term","name","level","nseqs","delta.rank","direction","pval","p.adj","tissue","condition"
"GO:0043039","tRNA aminoacylation",6,38,225.392433653303,"down",0.909416346304043,0.999963761561317,"Heart","Cold"
"GO:0043038","amino acid activation",5,38,225.392433653303,"down",0.909416346304043,0.999963761561317,"Heart","Cold"
"GO:0006399","tRNA metabolic process",6,68,283.652519094198,"down",0.987502566708139,0.999963761561317,"Heart","Cold"
"GO:0006418","tRNA aminoacylation for protein translation",7,35,239.296635099738,"down",0.913565913524627,0.999963761561317,"Heart","Cold"
"GO:0022900","electron transport chain",4,54,236.624755782442,"down",0.952503956802033,0.999963761561317,"Heart","Cold"
"GO:0033365","protein localization to organelle",4,42,188.738054860158,"down",0.880304736283268,0.999963761561317,"Heart","Cold"
"GO:0045595","regulation of cell differentiation",4,62,15.6254470098479,"down",0.546990685169549,0.999963761561317,"Heart","Cold"
"GO:0045597","positive regulation of cell differentiation",5,38,47.9032066331838,"down",0.611892149249318,0.999963761561317,"Heart","Cold"
"GO:0030163","protein catabolic process",5,37,374.942673410074,"down",0.985925095158775,0.999963761561317,"Heart","Cold"
"GO:0051052","regulation of DNA metabolic process",6,32,336.665551014656,"down",0.966701804971604,0.999963761561317,"Heart","Cold"
"GO:0006278","RNA-templated DNA biosynthetic process",7,67,122.995908586869,"down",0.832712077628643,0.999963761561317,"Heart","Cold"
"GO:0071897","DNA biosynthetic process",6,80,77.0722857142857,"down",0.745214533829467,0.999963761561317,"Heart","Cold"
"GO:0030155","regulation of cell adhesion",4,48,161.92100792752,"down",0.859510348111231,0.999963761561317,"Heart","Cold"
"GO:0043687","post-translational protein modification",6,176,4.79839894242059,"down",0.52395918155342,0.999963761561317,"Heart","Cold"
"GO:0022603","regulation of anatomical structure morphogenesis",4,51,47.5101539624065,"down",0.627781034403399,0.999963761561317,"Heart","Cold"
"GO:0010648","negative regulation of cell communication",5,70,120.586406186406,"down",0.833120087156332,0.999963761561317,"Heart","Cold"
"GO:0071826","protein-RNA complex organization",5,37,164.715884385656,"down",0.832580714074771,0.999963761561317,"Heart","Cold"
"GO:0072594","establishment of protein localization to organelle",4,30,45.6828169014084,"down",0.595281775097317,0.999963761561317,"Heart","Cold"
"GO:0009451","RNA modification",5,32,408.495102874859,"down",0.986984442213955,0.999963761561317,"Heart","Cold"
"GO:0006468","protein phosphorylation",6,255,215.407364167041,"up",0.000374385614509685,0.0247745581214876,"Heart","Heat"
"GO:0043632","modification-dependent macromolecule catabolic process",5,80,363.441582554986,"up",0.00053164287814351,0.0247745581214876,"Heart","Heat"
"GO:0019941","modification-dependent protein catabolic process",6,80,363.441582554986,"up",0.00053164287814351,0.0247745581214876,"Heart","Heat"
"GO:0006511","ubiquitin-dependent protein catabolic process",7,80,363.441582554986,"up",0.00053164287814351,0.0247745581214876,"Heart","Heat"
"GO:0036211","protein modification process",5,583,147.013507718696,"up",0.000496785652989512,0.0247745581214876,"Heart","Heat"
"GO:0043412","macromolecule modification",4,611,137.052010369435,"up",0.000884701645239842,0.031038987204788,"Heart","Heat"
"GO:0051603","proteolysis involved in protein catabolic process",6,92,322.690721920564,"up",0.000932501761517236,0.031038987204788,"Heart","Heat"
"GO:0070647","protein modification by small protein conjugation or removal",7,169,235.552001392273,"up",0.0011759768098464,0.0342503245867764,"Heart","Heat"
"GO:0043687","post-translational protein modification",6,170,228.201675987831,"up",0.00156286483618287,0.0404608340922899,"Heart","Heat"
"GO:0051052","regulation of DNA metabolic process",6,32,498.28486969112,"up",0.00212726101014887,0.0495651815364687,"Heart","Heat"
"GO:0010604","positive regulation of macromolecule metabolic process",6,176,213.686850372324,"up",0.00245465290628473,0.0519940115603946,"Heart","Heat"
"GO:0019222","regulation of metabolic process",4,714,114.288447334241,"up",0.00283919832613548,0.0551277674991306,"Heart","Heat"
"GO:0007167","enzyme-linked receptor protein signaling pathway",4,45,395.885648976347,"up",0.00359300889299991,0.0643977747745368,"Heart","Heat"
"GO:0060255","regulation of macromolecule metabolic process",5,683,108.584042666741,"up",0.00487088091101758,0.0809218273086432,"Heart","Heat"
"GO:0080090","regulation of primary metabolic process",5,649,109.704998459168,"up",0.00520955969798132,0.0809218273086432,"Heart","Heat"
"GO:0016310","phosphorylation",5,395,127.877141448533,"up",0.00745309656829293,0.108535718775766,"Heart","Heat"
"GO:0009893","positive regulation of metabolic process",5,191,173.977911079631,"up",0.00865064388336459,0.111977779156886,"Heart","Heat"
"GO:0048523","negative regulation of cellular process",4,364,130.224645165378,"up",0.00837126720860252,0.111977779156886,"Heart","Heat"
"GO:0035023","regulation of Rho protein signal transduction",7,47,335.878433961306,"up",0.00990120646639656,0.117786736984197,"Heart","Heat"
"GO:0010468","regulation of gene expression",7,557,104.764963417423,"up",0.0106159720028675,0.117786736984197,"Heart","Heat"
"GO:0009057","macromolecule catabolic process",4,125,206.469005497862,"up",0.0104841069676374,0.117786736984197,"Heart","Heat"
"GO:0010557","positive regulation of macromolecule biosynthetic process",7,120,208.066517993291,"up",0.0112696818268699,0.119356175711849,"Heart","Heat"
"GO:0019538","protein metabolic process",4,935,85.1645841291063,"up",0.0119311485800146,0.120867722571452,"Heart","Heat"
"GO:0009891","positive regulation of biosynthetic process",6,122,198.4380943686,"up",0.014154553869257,0.13741712714737,"Heart","Heat"
"GO:0031399","regulation of protein modification process",7,96,216.414405464729,"up",0.0165886999415098,0.138858248767299,"Heart","Heat"
"GO:0010605","negative regulation of macromolecule metabolic process",6,191,155.272338623337,"up",0.0168216437277083,0.138858248767299,"Heart","Heat"
"GO:0009889","regulation of biosynthetic process",5,572,95.0884839868304,"up",0.0172827863272604,0.138858248767299,"Heart","Heat"
"GO:0009892","negative regulation of metabolic process",5,204,152.4773105956,"up",0.015717018459787,0.138858248767299,"Heart","Heat"
"GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway",5,32,374.242064523314,"up",0.015896877290296,0.138858248767299,"Heart","Heat"
"GO:0010556","regulation of macromolecule biosynthetic process",6,565,93.2734372755604,"up",0.019561288376504,0.145860134667016,"Heart","Heat"
"GO:0051248","negative regulation of protein metabolic process",7,70,243.339986267863,"up",0.0200322931731524,0.145860134667016,"Heart","Heat"
"GO:0006338","chromatin remodeling",5,49,291.694870545233,"up",0.0194359200030522,0.145860134667016,"Heart","Heat"
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process",6,104,197.231865005253,"up",0.0217982008933143,0.153908509337643,"Heart","Heat"
"GO:0045859","regulation of protein kinase activity",6,51,276.183182233467,"up",0.0230423655360249,0.157907975585112,"Heart","Heat"
"GO:0051094","positive regulation of developmental process",4,51,274.371688101764,"up",0.0237657550319257,0.158212026355391,"Heart","Heat"
"GO:0019219","regulation of nucleobase-containing compound metabolic process",6,485,92.5670676223565,"up",0.0272157798159154,0.176146574919675,"Heart","Heat"
"GO:0030163","protein catabolic process",5,36,294.227376350481,"up",0.0367852861332803,0.231647882947414,"Heart","Heat"
"GO:0010558","negative regulation of macromolecule biosynthetic process",7,135,147.460474537037,"up",0.0435564790093451,0.253716490229435,"Heart","Heat"
"GO:0051254","positive regulation of RNA metabolic process",7,96,175.042797267635,"up",0.042467377417214,0.253716490229435,"Heart","Heat"
"GO:0051338","regulation of transferase activity",4,60,220.135893980234,"up",0.042525848509058,0.253716490229435,"Heart","Heat"
"GO:0009894","regulation of catabolic process",5,65,208.651640441142,"up",0.0447881017048687,0.254527504810595,"Heart","Heat"
"GO:0042325","regulation of phosphorylation",7,84,180.789301874596,"up",0.0477175695596962,0.264718897795457,"Heart","Heat"
"GO:0043549","regulation of kinase activity",5,55,212.733193779904,"up",0.0554094361342502,0.300241828355356,"Heart","Heat"
"GO:0009890","negative regulation of biosynthetic process",6,140,133.830130846447,"up",0.0570572133268397,0.302143879662583,"Heart","Heat"
"GO:0141187","nucleic acid biosynthetic process",5,258,99.3534035968401,"up",0.0590015710094799,0.305497023226863,"Heart","Heat"
"GO:2001141","regulation of RNA biosynthetic process",7,446,73.266079642349,"up",0.0708372086095563,0.358805861000579,"Heart","Heat"
"GO:0043547","positive regulation of GTPase activity",6,82,152.096108737693,"up",0.0828166003101482,0.361132000124318,"Heart","Heat"
"GO:0009968","negative regulation of signal transduction",5,66,165.17701770177,"up",0.087868055921861,0.361132000124318,"Heart","Heat"
"GO:0006796","phosphate-containing compound metabolic process",4,583,61.0358229256003,"up",0.0858326191862192,0.361132000124318,"Heart","Heat"
"GO:0009966","regulation of signal transduction",4,250,93.6479009209272,"up",0.0732146649400406,0.361132000124318,"Heart","Heat"
"GO:0043085","positive regulation of catalytic activity",4,130,121.252888439184,"up",0.0835596987652798,0.361132000124318,"Heart","Heat"
"GO:0023057","negative regulation of signaling",4,66,165.17701770177,"up",0.087868055921861,0.361132000124318,"Heart","Heat"
"GO:0007507","heart development",4,32,233.999874703,"up",0.0897326901605421,0.361132000124318,"Heart","Heat"
"GO:0048585","negative regulation of response to stimulus",4,79,149.862879365563,"up",0.0898955193442508,0.361132000124318,"Heart","Heat"
"GO:0051252","regulation of RNA metabolic process",6,460,68.8252622157788,"up",0.0809543438263706,0.361132000124318,"Heart","Heat"
"GO:0032774","RNA biosynthetic process",6,190,104.719482212855,"up",0.0764806705729489,0.361132000124318,"Heart","Heat"
"GO:0010648","negative regulation of cell communication",5,66,165.17701770177,"up",0.087868055921861,0.361132000124318,"Heart","Heat"
"GO:0022603","regulation of anatomical structure morphogenesis",4,46,195.49351651344,"up",0.0898225177315732,0.361132000124318,"Heart","Heat"
"GO:0043087","regulation of GTPase activity",5,93,133.137394375817,"up",0.0984813925774093,0.388918041873498,"Heart","Heat"
"GO:0051247","positive regulation of protein metabolic process",7,74,144.262373501321,"up",0.105526802859899,0.40313115568818,"Heart","Heat"
"GO:0051345","positive regulation of hydrolase activity",5,89,131.833986218134,"up",0.105540774665146,0.40313115568818,"Heart","Heat"
"GO:0019220","regulation of phosphate metabolic process",6,94,120.83096533299,"up",0.119580565718229,0.442258282735673,"Heart","Heat"
"GO:0051174","regulation of phosphorus metabolic process",5,94,120.83096533299,"up",0.119580565718229,0.442258282735673,"Heart","Heat"
"GO:0051246","regulation of protein metabolic process",6,182,81.704553761439,"up",0.137267679352581,0.49110024086736,"Heart","Heat"
"GO:0141124","intracellular signaling cassette",4,94,111.378053883542,"up",0.138961815498185,0.49110024086736,"Heart","Heat"
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process",6,93,111.889360498019,"up",0.139109939473158,0.49110024086736,"Heart","Heat"
"GO:0048522","positive regulation of cellular process",4,337,59.5495482094091,"up",0.145195249017723,0.493794000881316,"Heart","Heat"
"GO:0010646","regulation of cell communication",4,263,66.6803513230386,"up",0.14493626622137,0.493794000881316,"Heart","Heat"
"GO:0006310","DNA recombination",6,45,153.72407076128,"up",0.148299778138617,0.493794000881316,"Heart","Heat"
"GO:0045595","regulation of cell differentiation",4,59,134.504222064346,"up",0.148350129020138,0.493794000881316,"Heart","Heat"
"GO:0010562","positive regulation of phosphorus metabolic process",6,47,142.955453714518,"up",0.160678310193378,0.519972864931349,"Heart","Heat"
"GO:0045937","positive regulation of phosphate metabolic process",7,47,142.955453714518,"up",0.160678310193378,0.519972864931349,"Heart","Heat"
"GO:0051056","regulation of small GTPase mediated signal transduction",6,75,106.414741275571,"up",0.176544646524621,0.563491816989543,"Heart","Heat"
"GO:0009967","positive regulation of signal transduction",5,72,101.369502053902,"up",0.192943403113605,0.606700602729434,"Heart","Heat"
"GO:0007264","small GTPase-mediated signal transduction",5,62,108.002291028256,"up",0.195289893582436,0.606700602729434,"Heart","Heat"
"GO:0018193","peptidyl-amino acid modification",6,85,91.3792715396357,"up",0.198322893752851,0.608016240058083,"Heart","Heat"
"GO:0034654","nucleobase-containing compound biosynthetic process",4,314,48.1872084980746,"up",0.203577136180346,0.613012359496832,"Heart","Heat"
"GO:0032787","monocarboxylic acid metabolic process",7,39,129.900732600732,"up",0.205593189189045,0.613012359496832,"Heart","Heat"
"GO:0080134","regulation of response to stress",4,41,125.513996426444,"up",0.20784539227575,0.613012359496832,"Heart","Heat"
"GO:0006351","DNA-templated transcription",7,171,56.4141584599665,"up",0.231920606829859,0.675468767391964,"Heart","Heat"
"GO:0098657","import into cell",4,53,-213.518027721075,"down",0.0580326162480212,0.689784971529965,"Heart","Heat"
"GO:0071705","nitrogen compound transport",4,188,-146.86800691771,"down",0.0230527530730617,0.689784971529965,"Heart","Heat"
"GO:0006753","nucleoside phosphate metabolic process",5,94,-191.612922071652,"down",0.0309754927469005,0.689784971529965,"Heart","Heat"
"GO:0006164","purine nucleotide biosynthetic process",5,33,-246.789958407606,"down",0.0752848230830915,0.689784971529965,"Heart","Heat"
"GO:0006163","purine nucleotide metabolic process",4,57,-213.546001448865,"down",0.051659341931167,0.689784971529965,"Heart","Heat"
"GO:1901137","carbohydrate derivative biosynthetic process",4,61,-184.68326228526,"down",0.0726246751197283,0.689784971529965,"Heart","Heat"
"GO:0009165","nucleotide biosynthetic process",6,47,-214.346880871376,"down",0.068514063020833,0.689784971529965,"Heart","Heat"
"GO:0009117","nucleotide metabolic process",6,74,-171.987604145499,"down",0.0679745525229866,0.689784971529965,"Heart","Heat"
"GO:0072522","purine-containing compound biosynthetic process",4,39,-230.296256868132,"down",0.0725559622980536,0.689784971529965,"Heart","Heat"
"GO:1901293","nucleoside phosphate biosynthetic process",5,56,-180.736643199009,"down",0.0858530651260471,0.689784971529965,"Heart","Heat"
"GO:0006886","intracellular protein transport",4,108,-131.253798237618,"down",0.0857123537647708,0.689784971529965,"Heart","Heat"
"GO:0090407","organophosphate biosynthetic process",4,85,-178.143123646562,"down",0.0492168745761823,0.689784971529965,"Heart","Heat"
"GO:0019637","organophosphate metabolic process",4,148,-196.110010849053,"down",0.00871382980250501,0.689784971529965,"Heart","Heat"
"GO:0015031","protein transport",4,160,-120.444651126891,"down",0.0648294418992349,0.689784971529965,"Heart","Heat"
"GO:0050776","regulation of immune response",4,40,-258.922037808872,"down",0.0485823730924659,0.689784971529965,"Heart","Heat"
"GO:0006644","phospholipid metabolic process",5,43,-273.671459655736,"down",0.0346082056824206,0.689784971529965,"Heart","Heat"
"GO:0030031","cell projection assembly",5,39,-238.233482142857,"down",0.0658751594723603,0.689784971529965,"Heart","Heat"
"GO:0055086","nucleobase-containing small molecule metabolic process",4,95,-179.99387823372,"down",0.0389933302675486,0.689784971529965,"Heart","Heat"
"GO:0007015","actin filament organization",5,63,-203.663768984812,"down",0.0513557058926528,0.689784971529965,"Heart","Heat"
"GO:0016042","lipid catabolic process",4,30,-352.444048679133,"down",0.0250970482171852,0.689784971529965,"Heart","Heat"
"GO:0044087","regulation of cellular component biogenesis",4,69,-163.936623580102,"down",0.0848110621641389,0.689784971529965,"Heart","Heat"
"GO:0070925","organelle assembly",5,53,-211.687599386482,"down",0.0596127096235668,0.689784971529965,"Heart","Heat"
"GO:0097435","supramolecular fiber organization",4,83,-255.306607612598,"down",0.0096165772053056,0.689784971529965,"Heart","Heat"
"GO:0010638","positive regulation of organelle organization",6,39,-220.841620879121,"down",0.0811773055286087,0.689784971529965,"Heart","Heat"
"GO:0005975","carbohydrate metabolic process",4,77,-263.368882772856,"down",0.00995381675136424,0.689784971529965,"Heart","Heat"
"GO:0120036","plasma membrane bounded cell projection organization",5,66,-198.065631563156,"down",0.0522294991019206,0.689784971529965,"Heart","Heat"
"GO:0030030","cell projection organization",4,79,-208.122008921763,"down",0.0312389131155599,0.689784971529965,"Heart","Heat"
"GO:0044089","positive regulation of cellular component biogenesis",5,30,-362.39857524488,"down",0.0220247354313371,0.689784971529965,"Heart","Heat"
"GO:0022607","cellular component assembly",4,244,-111.775979449741,"down",0.0432557800954434,0.689784971529965,"Heart","Heat"
"GO:0009141","nucleoside triphosphate metabolic process",6,38,-215.567891761537,"down",0.0890821703973124,0.691871523419126,"Heart","Heat"
"GO:0006996","organelle organization",4,285,-75.324603657506,"down",0.107442360834275,0.693676219259079,"Heart","Heat"
"GO:0120031","plasma membrane bounded cell projection assembly",6,37,-201.203727671753,"down",0.107443047085442,0.693676219259079,"Heart","Heat"
"GO:0061024","membrane organization",4,63,-155.436550759393,"down",0.106489747688282,0.693676219259079,"Heart","Heat"
"GO:0051493","regulation of cytoskeleton organization",6,65,-150.650154584468,"down",0.11015459275788,0.693676219259079,"Heart","Heat"
"GO:0051130","positive regulation of cellular component organization",5,60,-167.86316262354,"down",0.0945647016636845,0.693676219259079,"Heart","Heat"
"GO:0050778","positive regulation of immune response",5,30,-228.95411101217,"down",0.101665450532508,0.693676219259079,"Heart","Heat"
"GO:0009144","purine nucleoside triphosphate metabolic process",7,34,-212.686312385281,"down",0.104321314452512,0.693676219259079,"Heart","Heat"
"GO:0051347","positive regulation of transferase activity",5,31,122.895036778791,"up",0.243849003491595,0.696217352743283,"Heart","Heat"
"GO:0023056","positive regulation of signaling",4,75,78.0147533092659,"up",0.24800875655662,0.696217352743283,"Heart","Heat"
"GO:0010647","positive regulation of cell communication",5,75,78.0147533092659,"up",0.24800875655662,0.696217352743283,"Heart","Heat"
"GO:0055080","monoatomic cation homeostasis",4,39,105.985302197802,"up",0.25127169060889,0.696979808474659,"Heart","Heat"
"GO:0046034","ATP metabolic process",6,32,-208.210201960202,"down",0.116152243723719,0.702651018769217,"Heart","Heat"
"GO:0033365","protein localization to organelle",4,37,-192.569195459588,"down",0.117611114729611,0.702651018769217,"Heart","Heat"
"GO:0009059","macromolecule biosynthetic process",4,450,31.9755216457556,"up",0.259855972761718,0.711156005697533,"Heart","Heat"
"GO:0006508","proteolysis",5,236,38.84087462557,"up",0.2787692707611,0.711156005697533,"Heart","Heat"
"GO:0006812","monoatomic cation transport",5,103,59.7624393203882,"up",0.271407715886192,0.711156005697533,"Heart","Heat"
"GO:0098662","inorganic cation transmembrane transport",4,71,71.5509293743228,"up",0.271645323514882,0.711156005697533,"Heart","Heat"
"GO:0043066","negative regulation of apoptotic process",6,38,91.4965940587856,"up",0.283851967939359,0.711156005697533,"Heart","Heat"
"GO:0006811","monoatomic ion transport",4,141,49.3596319370974,"up",0.279378637083684,0.711156005697533,"Heart","Heat"
"GO:1902532","negative regulation of intracellular signal transduction",6,34,104.724018879469,"up",0.267945955114829,0.711156005697533,"Heart","Heat"
"GO:0030334","regulation of cell migration",5,54,78.8828433814981,"up",0.278970363090641,0.711156005697533,"Heart","Heat"
"GO:0006325","chromatin organization",4,61,72.5645718944299,"up",0.283577664146064,0.711156005697533,"Heart","Heat"
"GO:0015074","DNA integration",6,30,-181.232917779757,"down",0.15697939414805,0.720694968112198,"Heart","Heat"
"GO:0060341","regulation of cellular localization",4,31,-170.099752892499,"down",0.168384214470258,0.720694968112198,"Heart","Heat"
"GO:0006259","DNA metabolic process",5,208,-68.8272304317431,"down",0.163535746228593,0.720694968112198,"Heart","Heat"
"GO:0046486","glycerolipid metabolic process",5,41,-146.227262162437,"down",0.171500483341605,0.720694968112198,"Heart","Heat"
"GO:0051241","negative regulation of multicellular organismal process",4,43,-141.817355933143,"down",0.173214241263018,0.720694968112198,"Heart","Heat"
"GO:0002684","positive regulation of immune system process",4,38,-182.860121517719,"down",0.126701133060523,0.720694968112198,"Heart","Heat"
"GO:0006139","nucleobase-containing compound metabolic process",4,663,-42.2268554351565,"down",0.160107237406274,0.720694968112198,"Heart","Heat"
"GO:0009259","ribonucleotide metabolic process",5,52,-132.33219185953,"down",0.167308201669123,0.720694968112198,"Heart","Heat"
"GO:0009152","purine ribonucleotide biosynthetic process",6,30,-171.17750074206,"down",0.170782938554709,0.720694968112198,"Heart","Heat"
"GO:0019693","ribose phosphate metabolic process",4,52,-132.33219185953,"down",0.167308201669123,0.720694968112198,"Heart","Heat"
"GO:0009150","purine ribonucleotide metabolic process",5,49,-154.264696923545,"down",0.137341837793379,0.720694968112198,"Heart","Heat"
"GO:0034655","nucleobase-containing compound catabolic process",4,46,-155.110034492149,"down",0.143518350665364,0.720694968112198,"Heart","Heat"
"GO:0120035","regulation of plasma membrane bounded cell projection organization",6,31,-186.31213125431,"down",0.146369580638766,0.720694968112198,"Heart","Heat"
"GO:0006397","mRNA processing",5,69,-133.233640161901,"down",0.132171332155212,0.720694968112198,"Heart","Heat"
"GO:0043254","regulation of protein-containing complex assembly",5,34,-164.29044663928,"down",0.16572637302418,0.720694968112198,"Heart","Heat"
"GO:0031344","regulation of cell projection organization",5,31,-186.31213125431,"down",0.146369580638766,0.720694968112198,"Heart","Heat"
"GO:0006650","glycerophospholipid metabolic process",6,38,-178.681830282341,"down",0.132205617761295,0.720694968112198,"Heart","Heat"
"GO:0043069","negative regulation of programmed cell death",5,41,84.383721436976,"up",0.292128749895781,0.72410636942252,"Heart","Heat"
"GO:0035335","peptidyl-tyrosine dephosphorylation",7,47,-132.621064591479,"down",0.178791754508698,0.730850505272398,"Heart","Heat"
"GO:0071897","DNA biosynthetic process",6,71,59.496309588299,"up",0.306629512869196,0.736018684710527,"Heart","Heat"
"GO:0042127","regulation of cell population proliferation",4,88,51.0722591362126,"up",0.314978114174096,0.736018684710527,"Heart","Heat"
"GO:0009896","positive regulation of catabolic process",6,34,81.1054103662266,"up",0.315825381929118,0.736018684710527,"Heart","Heat"
"GO:0006915","apoptotic process",4,34,81.0757014247006,"up",0.315887847515248,0.736018684710527,"Heart","Heat"
"GO:0051129","negative regulation of cellular component organization",5,40,78.0181303959512,"up",0.30862259584151,0.736018684710527,"Heart","Heat"
"GO:0098655","monoatomic cation transmembrane transport",4,79,55.751479335062,"up",0.308894565328089,0.736018684710527,"Heart","Heat"
"GO:0006520","amino acid metabolic process",4,63,-112.538262247345,"down",0.183613519237825,0.737619827282985,"Heart","Heat"
"GO:2000145","regulation of cell motility",4,55,60.0073564593301,"up",0.326452481170898,0.748628422637469,"Heart","Heat"
"GO:1902531","regulation of intracellular signal transduction",5,159,34.8635686000466,"up",0.33093874477107,0.748628422637469,"Heart","Heat"
"GO:0051253","negative regulation of RNA metabolic process",7,83,48.6457082854943,"up",0.32779830820955,0.748628422637469,"Heart","Heat"
"GO:0010639","negative regulation of organelle organization",6,30,73.7173048382308,"up",0.341076835724067,0.764143295420265,"Heart","Heat"
"GO:0032880","regulation of protein localization",4,48,-123.219244255446,"down",0.193883890332342,0.765677058431112,"Heart","Heat"
"GO:0016070","RNA metabolic process",5,373,20.507868358055,"up",0.351682150370832,0.780399438441941,"Heart","Heat"
"GO:0044283","small molecule biosynthetic process",4,38,51.5500007829748,"up",0.373758152140848,0.812400080764679,"Heart","Heat"
"GO:0008610","lipid biosynthetic process",4,43,48.3323724256452,"up",0.374168908905429,0.812400080764679,"Heart","Heat"
"GO:0006278","RNA-templated DNA biosynthetic process",7,58,40.8873504732219,"up",0.376563127564744,0.812400080764679,"Heart","Heat"
"GO:0042981","regulation of apoptotic process",5,87,31.6019802598701,"up",0.383446722818755,0.819661343273119,"Heart","Heat"
"GO:0043067","regulation of programmed cell death",4,89,29.9066770766149,"up",0.388336657335162,0.822567646900844,"Heart","Heat"
"GO:0046390","ribose phosphate biosynthetic process",5,33,-135.130124777183,"down",0.215618498928074,0.823591971315432,"Heart","Heat"
"GO:0009260","ribonucleotide biosynthetic process",6,33,-135.130124777183,"down",0.215618498928074,0.823591971315432,"Heart","Heat"
"GO:0032535","regulation of cellular component size",4,34,-131.016432130059,"down",0.21932438537087,0.824235190184078,"Heart","Heat"
"GO:0006869","lipid transport",4,32,45.9008854321355,"up",0.396178956136971,0.831618889909137,"Heart","Heat"
"GO:0051240","positive regulation of multicellular organismal process",4,57,19.3419005323003,"up",0.441375738031669,0.863065690783706,"Heart","Heat"
"GO:0043269","regulation of monoatomic ion transport",5,31,29.7226936633208,"up",0.433381679922361,0.863065690783706,"Heart","Heat"
"GO:0006417","regulation of translation",7,37,32.2701979195137,"up",0.421191501877357,0.863065690783706,"Heart","Heat"
"GO:0006399","tRNA metabolic process",6,60,23.3539158430667,"up",0.42754192054778,0.863065690783706,"Heart","Heat"
"GO:0051336","regulation of hydrolase activity",4,127,12.39215341817,"up",0.444497351476587,0.863065690783706,"Heart","Heat"
"GO:0022900","electron transport chain",4,52,24.1775757854336,"up",0.430058698068994,0.863065690783706,"Heart","Heat"
"GO:1902533","positive regulation of intracellular signal transduction",6,44,31.8210134128167,"up",0.415424090165341,0.863065690783706,"Heart","Heat"
"GO:0045597","positive regulation of cell differentiation",5,33,27.2647058823529,"up",0.436939066104697,0.863065690783706,"Heart","Heat"
"GO:0008285","negative regulation of cell population proliferation",5,45,22.4302921884318,"up",0.439502158967801,0.863065690783706,"Heart","Heat"
"GO:0006629","lipid metabolic process",4,115,-66.6821770905046,"down",0.236935642631523,0.876285789414996,"Heart","Heat"
"GO:0030162","regulation of proteolysis",7,45,-99.7652554164181,"down",0.249089508695253,0.880393330571593,"Heart","Heat"
"GO:0016071","mRNA metabolic process",6,87,-69.5856967349659,"down",0.256938826089564,0.880393330571593,"Heart","Heat"
"GO:0070588","calcium ion transmembrane transport",5,32,-114.484064077814,"down",0.255679755674237,0.880393330571593,"Heart","Heat"
"GO:0048584","positive regulation of response to stimulus",4,100,-65.1260351621704,"down",0.256636567957546,0.880393330571593,"Heart","Heat"
"GO:0006412","translation",5,153,-53.9787793120945,"down",0.253077221498493,0.880393330571593,"Heart","Heat"
"GO:0006396","RNA processing",4,179,-41.7017046046012,"down",0.290021638533457,0.88195438607876,"Heart","Heat"
"GO:0000375","RNA splicing, via transesterification reactions",6,36,-85.9379770046585,"down",0.30064329759158,0.88195438607876,"Heart","Heat"
"GO:1902903","regulation of supramolecular fiber organization",5,45,-86.2755515802028,"down",0.279018796331289,0.88195438607876,"Heart","Heat"
"GO:0000398","mRNA splicing, via spliceosome",6,36,-85.9379770046585,"down",0.30064329759158,0.88195438607876,"Heart","Heat"
"GO:0032956","regulation of actin cytoskeleton organization",5,45,-75.4432518386006,"down",0.304253958951254,0.88195438607876,"Heart","Heat"
"GO:0051049","regulation of transport",4,82,-48.4743082567998,"down",0.329313440295503,0.88195438607876,"Heart","Heat"
"GO:0030003","intracellular monoatomic cation homeostasis",5,34,-76.7084870203655,"down",0.325126690735899,0.88195438607876,"Heart","Heat"
"GO:0070201","regulation of establishment of protein localization",5,30,-111.248560403681,"down",0.268263556920031,0.88195438607876,"Heart","Heat"
"GO:0006873","intracellular monoatomic ion homeostasis",4,34,-76.7084870203655,"down",0.325126690735899,0.88195438607876,"Heart","Heat"
"GO:0051050","positive regulation of transport",4,35,-89.6372940377103,"down",0.29546014057616,0.88195438607876,"Heart","Heat"
"GO:0110053","regulation of actin filament organization",6,39,-92.782532051282,"down",0.278615764223178,0.88195438607876,"Heart","Heat"
"GO:1901701","cellular response to oxygen-containing compound",4,38,-88.5957421819949,"down",0.290023330364585,0.88195438607876,"Heart","Heat"
"GO:0032970","regulation of actin filament-based process",4,46,-64.6576459757,"down",0.328610489192799,0.88195438607876,"Heart","Heat"
"GO:0051128","regulation of cellular component organization",4,157,-40.2008275146661,"down",0.308097242868979,0.88195438607876,"Heart","Heat"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",7,36,-85.9379770046585,"down",0.30064329759158,0.88195438607876,"Heart","Heat"
"GO:0051093","negative regulation of developmental process",4,34,-88.6514815138537,"down",0.300133426106586,0.88195438607876,"Heart","Heat"
"GO:0051276","chromosome organization",5,34,-76.7381959618915,"down",0.325063468385996,0.88195438607876,"Heart","Heat"
"GO:0007010","cytoskeleton organization",5,161,-38.2855147913558,"down",0.314507694509618,0.88195438607876,"Heart","Heat"
"GO:0033043","regulation of organelle organization",5,107,-59.8079796958928,"down",0.267509408223483,0.88195438607876,"Heart","Heat"
"GO:0043933","protein-containing complex organization",4,168,8.14044745103229,"up",0.458272707561031,0.882459015386118,"Heart","Heat"
